UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id,timestamp,operator_id,material_lot
3543,M03543,M,299.6,309.2,1168,49.6,154,0,0,0,0,0,0,LINE2-M02,2026-06-11T02:30:00,OP-103,MAT-8814
3544,L03544,L,300.2,311.6,1580,31.0,156,0,0,0,0,0,0,LINE3-M02,2026-06-11T02:36:00,OP-109,MAT-8810
3545,M03545,M,301.3,310.8,1407,50.5,159,0,0,0,0,0,0,LINE3-M02,2026-06-11T02:40:00,OP-106,MAT-8811
3546,L03546,L,302.5,310.0,1326,41.8,161,1,0,1,0,0,0,LINE1-M02,2026-06-11T02:45:00,OP-103,MAT-8801
3547,L03547,L,299.5,309.6,1430,34.9,163,0,0,0,0,0,0,LINE3-M02,2026-06-11T02:50:00,OP-103,MAT-8805
3548,H03548,H,297.7,308.8,1329,22.6,168,1,0,0,1,0,0,LINE1-M01,2026-06-11T02:53:00,OP-104,MAT-8816
3549,L03549,L,298.3,307.6,1661,28.5,170,0,0,0,0,0,0,LINE3-M01,2026-06-11T02:55:00,OP-100,MAT-8819
3550,M03550,M,302.5,311.1,1268,50.2,173,0,0,0,0,0,0,LINE3-M02,2026-06-11T02:57:00,OP-103,MAT-8804
3551,L03551,L,299.1,308.7,1542,39.8,175,0,0,0,0,0,0,LINE3-M01,2026-06-11T03:03:00,OP-110,MAT-8815
3552,H03552,H,299.6,309.5,1521,35.1,180,0,0,0,0,0,0,LINE2-M02,2026-06-11T03:05:00,OP-100,MAT-8819
3553,L03553,L,299.5,309.6,1387,60.6,182,1,0,0,0,1,0,LINE3-M02,2026-06-11T03:09:00,OP-110,MAT-8817
3554,L03554,L,301.6,311.1,1568,60.0,184,1,0,0,1,1,0,LINE3-M02,2026-06-11T03:14:00,OP-104,MAT-8815
3555,L03555,L,304.6,315.1,1230,34.9,186,0,0,0,0,0,0,LINE3-M01,2026-06-11T03:17:00,OP-110,MAT-8810
3556,M03556,M,299.2,309.5,1600,18.3,189,1,0,0,1,0,0,LINE2-M02,2026-06-11T03:20:00,OP-111,MAT-8814
3557,L03557,L,301.4,312.5,1759,18.4,191,1,0,0,1,0,0,LINE2-M02,2026-06-11T03:23:00,OP-100,MAT-8819
3558,M03558,M,298.9,308.8,1400,59.6,194,0,0,0,0,0,0,LINE1-M01,2026-06-11T03:26:00,OP-108,MAT-8818
3559,H03559,H,300.2,311.3,1491,39.8,199,0,0,0,0,0,0,LINE3-M01,2026-06-11T03:32:00,OP-104,MAT-8807
3560,L03560,L,297.5,307.2,1637,43.0,201,0,0,0,0,0,0,LINE3-M02,2026-06-11T03:37:00,OP-102,MAT-8803
3561,L03561,L,300.3,309.7,1168,48.9,203,0,0,0,0,0,0,LINE3-M02,2026-06-11T03:40:00,OP-101,MAT-8800
3562,L03562,L,300.3,311.0,1707,44.2,205,1,1,0,0,0,0,LINE3-M02,2026-06-11T03:45:00,OP-106,MAT-8813
3563,M03563,M,303.1,313.5,2023,34.9,208,1,1,0,0,0,0,LINE2-M02,2026-06-11T03:49:00,OP-111,MAT-8818
3564,L03564,L,302.7,314.5,1454,53.7,210,1,0,0,0,1,0,LINE1-M02,2026-06-11T03:51:00,OP-111,MAT-8810
3565,M03565,M,298.9,308.2,1168,33.5,213,0,0,0,0,0,0,LINE1-M02,2026-06-11T03:53:00,OP-101,MAT-8810
3566,M03566,M,298.6,308.1,1209,49.6,216,1,1,0,0,0,0,LINE2-M02,2026-06-11T03:59:00,OP-100,MAT-8803
3567,M03567,M,299.6,309.5,1744,51.5,219,1,1,0,1,0,0,LINE2-M01,2026-06-11T04:03:00,OP-108,MAT-8800
3568,L03568,L,301.0,311.3,1594,54.8,221,1,1,0,1,1,0,LINE3-M01,2026-06-11T04:05:00,OP-105,MAT-8817
3569,H03569,H,302.6,311.5,1499,36.7,226,1,1,0,0,0,0,LINE3-M02,2026-06-11T04:10:00,OP-100,MAT-8811
3570,L03570,L,298.8,309.1,1599,47.2,228,1,1,0,0,0,0,LINE3-M02,2026-06-11T04:15:00,OP-101,MAT-8816
3571,M03571,M,301.3,312.3,1323,43.4,231,0,0,0,0,0,0,LINE3-M01,2026-06-11T04:18:00,OP-111,MAT-8805
3572,H03572,H,298.1,308.3,1351,36.9,236,0,0,0,0,0,0,LINE1-M02,2026-06-11T04:22:00,OP-111,MAT-8803
3573,L03573,L,297.5,307.6,1318,44.5,238,1,1,0,0,0,0,LINE1-M01,2026-06-11T04:25:00,OP-103,MAT-8808
3574,M03574,M,299.2,307.9,1271,31.2,0,0,0,0,0,0,0,LINE1-M02,2026-06-11T04:27:00,OP-110,MAT-8802
3575,L03575,L,297.5,306.5,1946,28.5,2,0,0,0,0,0,0,LINE3-M02,2026-06-11T04:30:00,OP-104,MAT-8817
3576,H03576,H,297.7,309.2,1534,38.0,7,0,0,0,0,0,0,LINE2-M01,2026-06-11T04:33:00,OP-111,MAT-8801
3577,L03577,L,299.4,308.7,1562,39.8,9,0,0,0,0,0,0,LINE1-M02,2026-06-11T04:37:00,OP-105,MAT-8815
3578,L03578,L,303.1,313.5,1321,23.1,11,1,0,0,1,0,0,LINE3-M01,2026-06-11T04:39:00,OP-101,MAT-8804
3579,L03579,L,301.3,310.3,1295,52.6,13,0,0,0,0,0,0,LINE2-M02,2026-06-11T04:43:00,OP-109,MAT-8804
3580,L03580,L,296.7,306.9,1957,57.3,15,1,0,0,1,0,0,LINE3-M02,2026-06-11T04:47:00,OP-109,MAT-8813
3581,H03581,H,298.4,309.2,1575,27.5,20,0,0,0,0,0,0,LINE3-M02,2026-06-11T04:53:00,OP-110,MAT-8803
3582,M03582,M,300.2,310.5,1521,47.7,23,0,0,0,0,0,0,LINE2-M01,2026-06-11T04:57:00,OP-105,MAT-8805
3583,L03583,L,304.1,316.8,1861,30.3,25,0,0,0,0,0,0,LINE1-M01,2026-06-11T05:02:00,OP-106,MAT-8808
3584,M03584,M,303.6,313.8,1690,38.8,28,0,0,0,0,0,0,LINE2-M02,2026-06-11T05:06:00,OP-100,MAT-8817
3585,L03585,L,300.8,310.9,1890,38.4,30,0,0,0,0,0,0,LINE3-M01,2026-06-11T05:08:00,OP-104,MAT-8813
3586,M03586,M,299.4,310.1,1790,44.3,33,0,0,0,0,0,0,LINE2-M01,2026-06-11T05:10:00,OP-109,MAT-8810
3587,M03587,M,298.2,307.7,1811,52.5,36,1,0,0,1,0,0,LINE2-M02,2026-06-11T05:15:00,OP-106,MAT-8813
3588,M03588,M,301.6,312.0,1641,45.3,39,0,0,0,0,0,0,LINE2-M02,2026-06-11T05:17:00,OP-102,MAT-8819
3589,H03589,H,300.6,310.1,1679,25.9,44,0,0,0,0,0,0,LINE2-M02,2026-06-11T05:19:00,OP-107,MAT-8814
3590,L03590,L,302.3,309.6,1502,47.4,46,0,0,0,0,0,0,LINE2-M02,2026-06-11T05:25:00,OP-106,MAT-8812
3591,M03591,M,300.9,311.1,1412,47.1,49,0,0,0,0,0,0,LINE1-M02,2026-06-11T05:27:00,OP-104,MAT-8815
3592,M03592,M,300.5,310.5,1676,39.4,52,0,0,0,0,0,0,LINE3-M02,2026-06-11T05:31:00,OP-108,MAT-8810
3593,H03593,H,298.8,309.5,1290,28.1,57,0,0,0,0,0,0,LINE1-M02,2026-06-11T05:36:00,OP-106,MAT-8802
3594,M03594,M,298.3,309.2,1271,37.1,60,0,0,0,0,0,0,LINE2-M02,2026-06-11T05:42:00,OP-100,MAT-8806
3595,M03595,M,303.2,312.5,1554,33.6,63,0,0,0,0,0,0,LINE3-M02,2026-06-11T05:47:00,OP-107,MAT-8801
3596,L03596,L,299.9,311.4,1498,32.6,65,0,0,0,0,0,0,LINE3-M02,2026-06-11T05:52:00,OP-100,MAT-8805
3597,L03597,L,300.3,309.3,1552,34.2,67,0,0,0,0,0,0,LINE1-M01,2026-06-11T05:55:00,OP-111,MAT-8804
3598,M03598,M,298.0,307.5,1168,43.7,70,0,0,0,0,0,0,LINE2-M02,2026-06-11T05:58:00,OP-100,MAT-8800
3599,M03599,M,299.6,309.1,1546,27.0,73,0,0,0,0,0,0,LINE3-M02,2026-06-11T06:02:00,OP-101,MAT-8814
3600,H03600,H,301.6,311.7,1473,29.8,78,0,0,0,0,0,0,LINE1-M02,2026-06-11T06:05:00,OP-111,MAT-8807
3601,H03601,H,296.5,306.8,1576,25.1,83,0,0,0,0,0,0,LINE2-M02,2026-06-11T06:11:00,OP-106,MAT-8800
3602,H03602,H,293.4,303.0,1864,47.5,88,1,0,0,1,0,0,LINE1-M01,2026-06-11T06:14:00,OP-102,MAT-8803
3603,H03603,H,302.4,311.3,1239,48.4,93,0,0,0,0,0,0,LINE2-M01,2026-06-11T06:16:00,OP-104,MAT-8800
3604,M03604,M,301.7,312.2,1368,22.6,96,1,0,0,1,0,0,LINE3-M02,2026-06-11T06:19:00,OP-107,MAT-8818
3605,L03605,L,299.5,309.7,1293,42.9,98,0,0,0,0,0,0,LINE1-M01,2026-06-11T06:25:00,OP-101,MAT-8806
3606,L03606,L,300.5,310.7,1524,43.7,100,0,0,0,0,0,0,LINE1-M01,2026-06-11T06:31:00,OP-110,MAT-8800
3607,L03607,L,299.9,309.5,1253,39.0,102,0,0,0,0,0,0,LINE1-M02,2026-06-11T06:35:00,OP-105,MAT-8814
3608,H03608,H,301.4,310.5,1577,31.2,107,0,0,0,0,0,0,LINE3-M02,2026-06-11T06:38:00,OP-105,MAT-8816
3609,L03609,L,298.2,309.0,1498,28.7,109,0,0,0,0,0,0,LINE1-M02,2026-06-11T06:42:00,OP-103,MAT-8809
3610,M03610,M,299.7,309.9,1475,46.3,112,0,0,0,0,0,0,LINE3-M01,2026-06-11T06:47:00,OP-105,MAT-8809
3611,L03611,L,301.5,310.4,1446,46.4,114,0,0,0,0,0,0,LINE1-M01,2026-06-11T06:51:00,OP-107,MAT-8816
3612,L03612,L,299.6,310.2,1675,50.0,116,0,0,0,0,0,0,LINE2-M02,2026-06-11T06:54:00,OP-105,MAT-8807
3613,M03613,M,298.3,308.5,1771,37.7,119,0,0,0,0,0,0,LINE1-M02,2026-06-11T06:57:00,OP-107,MAT-8812
3614,L03614,L,298.5,307.2,1498,46.8,121,0,0,0,0,0,0,LINE1-M02,2026-06-11T07:03:00,OP-104,MAT-8810
3615,M03615,M,301.5,310.9,1521,36.6,124,0,0,0,0,0,0,LINE2-M01,2026-06-11T07:08:00,OP-101,MAT-8806
3616,H03616,H,299.7,309.9,1419,34.3,129,0,0,0,0,0,0,LINE2-M01,2026-06-11T07:11:00,OP-101,MAT-8801
3617,M03617,M,299.7,309.1,1292,33.8,132,0,0,0,0,0,0,LINE2-M01,2026-06-11T07:15:00,OP-100,MAT-8803
3618,L03618,L,298.2,308.8,1553,46.8,134,0,0,0,0,0,0,LINE1-M02,2026-06-11T07:19:00,OP-104,MAT-8811
3619,L03619,L,298.8,310.1,1225,30.8,136,0,0,0,0,0,0,LINE3-M02,2026-06-11T07:25:00,OP-101,MAT-8803
3620,H03620,H,299.0,309.7,1494,45.3,141,0,0,0,0,0,0,LINE2-M01,2026-06-11T07:31:00,OP-109,MAT-8813
3621,L03621,L,300.2,308.4,1328,21.4,143,1,0,1,1,0,0,LINE3-M02,2026-06-11T07:34:00,OP-103,MAT-8809
3622,L03622,L,301.7,311.7,1722,38.2,145,0,0,0,0,0,0,LINE3-M01,2026-06-11T07:39:00,OP-111,MAT-8816
3623,M03623,M,299.0,309.8,1605,28.1,148,0,0,0,0,0,0,LINE1-M01,2026-06-11T07:44:00,OP-101,MAT-8811
3624,M03624,M,302.2,310.9,1168,30.3,151,0,0,0,0,0,0,LINE2-M01,2026-06-11T07:49:00,OP-108,MAT-8804
3625,L03625,L,299.8,307.6,1539,42.7,153,0,0,0,0,0,0,LINE1-M01,2026-06-11T07:52:00,OP-102,MAT-8805
3626,H03626,H,300.1,311.1,1629,40.4,158,0,0,0,0,0,0,LINE2-M01,2026-06-11T07:54:00,OP-104,MAT-8814
3627,L03627,L,298.0,307.7,1587,28.2,160,0,0,0,0,0,0,LINE1-M02,2026-06-11T08:00:00,OP-108,MAT-8814
3628,L03628,L,299.1,309.4,1543,46.4,162,0,0,0,0,0,0,LINE2-M01,2026-06-11T08:02:00,OP-103,MAT-8812
3629,M03629,M,300.1,309.8,1168,55.6,165,0,0,0,0,0,0,LINE1-M01,2026-06-11T08:07:00,OP-110,MAT-8814
3630,M03630,M,302.9,313.6,1265,46.0,168,0,0,0,0,0,0,LINE1-M01,2026-06-11T08:13:00,OP-102,MAT-8817
3631,L03631,L,301.1,311.2,1386,33.5,170,0,0,0,0,0,0,LINE2-M01,2026-06-11T08:19:00,OP-107,MAT-8817
3632,M03632,M,297.0,308.4,1289,44.9,173,0,0,0,0,0,0,LINE3-M01,2026-06-11T08:22:00,OP-103,MAT-8800
3633,M03633,M,298.4,306.8,1506,37.3,176,0,0,0,0,0,0,LINE3-M01,2026-06-11T08:27:00,OP-110,MAT-8801
3634,L03634,L,301.6,312.2,1557,24.1,178,0,0,0,0,0,0,LINE3-M02,2026-06-11T08:31:00,OP-103,MAT-8803
3635,M03635,M,301.0,310.6,1298,34.0,181,0,0,0,0,0,0,LINE3-M02,2026-06-11T08:35:00,OP-109,MAT-8817
3636,L03636,L,302.1,312.8,1445,36.0,183,0,0,0,0,0,0,LINE2-M01,2026-06-11T08:40:00,OP-102,MAT-8808
3637,L03637,L,299.9,309.2,1240,32.6,185,0,0,0,0,0,0,LINE3-M01,2026-06-11T08:45:00,OP-107,MAT-8800
3638,H03638,H,299.1,309.4,1476,23.1,190,0,0,0,0,0,0,LINE2-M01,2026-06-11T08:50:00,OP-101,MAT-8813
3639,L03639,L,300.2,310.7,1645,28.6,192,0,0,0,0,0,0,LINE3-M02,2026-06-11T08:56:00,OP-109,MAT-8808
3640,L03640,L,299.2,311.9,1318,39.7,194,0,0,0,0,0,0,LINE1-M01,2026-06-11T08:59:00,OP-106,MAT-8806
3641,M03641,M,297.9,306.8,1217,35.1,197,0,0,0,0,0,0,LINE2-M02,2026-06-11T09:04:00,OP-107,MAT-8815
3642,L03642,L,299.5,309.9,1444,48.6,199,0,0,0,0,0,0,LINE1-M02,2026-06-11T09:06:00,OP-101,MAT-8815
3643,L03643,L,296.3,305.9,1620,31.3,201,0,0,0,0,0,0,LINE1-M02,2026-06-11T09:12:00,OP-102,MAT-8813
3644,H03644,H,295.7,305.6,1348,46.8,206,0,0,0,0,0,0,LINE3-M02,2026-06-11T09:14:00,OP-106,MAT-8803
3645,M03645,M,303.0,312.2,1476,33.2,209,0,0,0,0,0,0,LINE3-M01,2026-06-11T09:17:00,OP-105,MAT-8809
3646,L03646,L,300.9,311.7,1410,23.0,211,1,1,0,1,0,0,LINE2-M02,2026-06-11T09:20:00,OP-107,MAT-8819
3647,H03647,H,302.3,313.7,1515,45.2,216,0,0,0,0,0,0,LINE1-M02,2026-06-11T09:25:00,OP-104,MAT-8814
3648,M03648,M,303.2,315.0,1168,49.6,219,1,1,0,0,0,0,LINE3-M01,2026-06-11T09:31:00,OP-105,MAT-8815
3649,H03649,H,296.8,307.8,1185,27.1,224,1,0,0,1,0,0,LINE2-M02,2026-06-11T09:34:00,OP-102,MAT-8801
3650,L03650,L,298.8,307.6,1519,36.4,226,1,1,0,0,0,0,LINE2-M01,2026-06-11T09:39:00,OP-110,MAT-8805
3651,L03651,L,302.4,314.0,1739,30.4,228,1,1,0,0,0,0,LINE3-M02,2026-06-11T09:43:00,OP-101,MAT-8811
3652,H03652,H,303.7,312.4,1746,16.3,233,1,1,0,1,0,0,LINE1-M01,2026-06-11T09:45:00,OP-110,MAT-8810
3653,M03653,M,300.9,309.5,1898,39.5,236,1,1,0,0,0,0,LINE1-M02,2026-06-11T09:50:00,OP-108,MAT-8810
3654,L03654,L,300.1,310.1,1490,51.2,238,1,1,0,0,1,0,LINE3-M02,2026-06-11T09:52:00,OP-110,MAT-8819
3655,H03655,H,297.8,307.4,1264,33.9,0,0,0,0,0,0,0,LINE2-M02,2026-06-11T09:55:00,OP-104,MAT-8815
3656,L03656,L,300.5,311.1,1581,36.4,2,0,0,0,0,0,0,LINE3-M02,2026-06-11T10:00:00,OP-105,MAT-8819
3657,L03657,L,300.0,309.3,1870,42.8,4,0,0,0,0,0,0,LINE2-M02,2026-06-11T10:06:00,OP-106,MAT-8819
3658,L03658,L,297.3,307.3,1364,58.5,6,0,0,0,0,0,0,LINE2-M02,2026-06-11T10:08:00,OP-110,MAT-8807
3659,H03659,H,302.8,313.2,1400,45.4,11,0,0,0,0,0,0,LINE3-M01,2026-06-11T10:10:00,OP-104,MAT-8800
3660,H03660,H,301.3,310.7,1435,42.0,16,0,0,0,0,0,0,LINE3-M02,2026-06-11T10:12:00,OP-110,MAT-8816
3661,M03661,M,301.1,310.0,1573,39.8,19,0,0,0,0,0,0,LINE2-M01,2026-06-11T10:16:00,OP-103,MAT-8814
3662,H03662,H,299.6,308.1,1326,47.4,24,1,0,1,0,0,0,LINE3-M01,2026-06-11T10:21:00,OP-105,MAT-8807
3663,H03663,H,301.6,311.0,1288,55.4,29,0,0,0,0,0,0,LINE1-M01,2026-06-11T10:27:00,OP-106,MAT-8819
3664,L03664,L,303.4,314.7,1491,30.9,31,0,0,0,0,0,0,LINE1-M02,2026-06-11T10:31:00,OP-103,MAT-8814
3665,H03665,H,297.9,309.1,1593,52.1,36,0,0,0,0,0,0,LINE1-M02,2026-06-11T10:35:00,OP-103,MAT-8805
3666,L03666,L,301.1,309.9,1543,46.3,38,0,0,0,0,0,0,LINE2-M02,2026-06-11T10:38:00,OP-108,MAT-8807
3667,H03667,H,301.6,310.8,1810,38.2,43,0,0,0,0,0,0,LINE2-M02,2026-06-11T10:42:00,OP-104,MAT-8813
3668,M03668,M,297.1,308.5,1502,53.8,46,0,0,0,0,0,0,LINE2-M01,2026-06-11T10:47:00,OP-103,MAT-8806
3669,M03669,M,302.8,312.7,1758,34.6,49,0,0,0,0,0,0,LINE2-M02,2026-06-11T10:53:00,OP-101,MAT-8810
3670,H03670,H,303.1,312.8,1581,58.1,54,1,0,0,1,0,0,LINE2-M01,2026-06-11T10:59:00,OP-100,MAT-8802
3671,L03671,L,301.0,311.7,1900,32.8,56,0,0,0,0,0,0,LINE1-M02,2026-06-11T11:03:00,OP-104,MAT-8816
3672,M03672,M,298.2,307.6,1347,33.7,59,0,0,0,0,0,0,LINE1-M01,2026-06-11T11:08:00,OP-103,MAT-8800
3673,M03673,M,299.8,309.9,1616,61.0,62,1,0,0,1,0,0,LINE3-M02,2026-06-11T11:13:00,OP-104,MAT-8815
3674,L03674,L,303.8,316.3,1356,22.1,64,1,0,0,1,0,0,LINE1-M01,2026-06-11T11:18:00,OP-107,MAT-8800
3675,L03675,L,298.4,308.6,1756,30.5,66,0,0,0,0,0,0,LINE3-M01,2026-06-11T11:24:00,OP-102,MAT-8819
3676,L03676,L,302.4,313.6,1418,41.8,68,0,0,0,0,0,0,LINE3-M01,2026-06-11T11:27:00,OP-102,MAT-8806
3677,M03677,M,298.1,308.5,1682,38.5,71,0,0,0,0,0,0,LINE2-M01,2026-06-11T11:33:00,OP-111,MAT-8806
3678,L03678,L,305.4,314.7,1428,42.2,73,0,0,0,0,0,0,LINE3-M01,2026-06-11T11:37:00,OP-107,MAT-8818
3679,M03679,M,298.9,309.7,1178,44.4,76,0,0,0,0,0,0,LINE1-M01,2026-06-11T11:41:00,OP-106,MAT-8808
3680,M03680,M,299.7,310.2,1745,48.5,79,0,0,0,0,0,0,LINE3-M02,2026-06-11T11:47:00,OP-107,MAT-8816
3681,L03681,L,299.6,308.6,1518,33.7,81,0,0,0,0,0,0,LINE3-M02,2026-06-11T11:51:00,OP-107,MAT-8806
3682,L03682,L,299.6,310.8,1544,50.4,83,0,0,0,0,0,0,LINE2-M02,2026-06-11T11:53:00,OP-109,MAT-8804
3683,L03683,L,302.0,310.8,1308,46.3,85,0,0,0,0,0,0,LINE2-M01,2026-06-11T11:55:00,OP-110,MAT-8812
3684,M03684,M,298.6,308.1,1633,38.6,88,0,0,0,0,0,0,LINE2-M02,2026-06-11T12:01:00,OP-104,MAT-8808
3685,L03685,L,296.4,306.9,1653,26.4,90,0,0,0,0,0,0,LINE1-M01,2026-06-11T12:07:00,OP-103,MAT-8805
3686,L03686,L,300.2,310.7,1827,36.3,92,0,0,0,0,0,0,LINE3-M02,2026-06-11T12:09:00,OP-102,MAT-8813
3687,L03687,L,298.9,308.1,1599,19.9,94,1,0,0,1,0,0,LINE1-M01,2026-06-11T12:12:00,OP-102,MAT-8819
3688,L03688,L,304.2,313.3,1812,44.4,96,0,0,0,0,0,0,LINE2-M02,2026-06-11T12:16:00,OP-104,MAT-8800
3689,H03689,H,301.3,312.0,1547,50.1,101,0,0,0,0,0,0,LINE2-M01,2026-06-11T12:20:00,OP-102,MAT-8814
3690,M03690,M,296.9,306.4,1280,47.9,104,0,0,0,0,0,0,LINE2-M01,2026-06-11T12:26:00,OP-101,MAT-8817
3691,M03691,M,302.7,313.9,1271,48.1,107,0,0,0,0,0,0,LINE1-M01,2026-06-11T12:32:00,OP-111,MAT-8812
3692,L03692,L,301.3,309.7,1656,23.1,109,0,0,0,0,0,0,LINE3-M01,2026-06-11T12:34:00,OP-109,MAT-8807
3693,H03693,H,302.5,310.5,1617,42.4,114,0,0,0,0,0,0,LINE1-M02,2026-06-11T12:39:00,OP-107,MAT-8815
3694,L03694,L,296.0,305.3,1291,48.6,116,0,0,0,0,0,0,LINE2-M02,2026-06-11T12:42:00,OP-110,MAT-8810
3695,M03695,M,302.8,311.6,1640,40.1,119,0,0,0,0,0,0,LINE1-M02,2026-06-11T12:48:00,OP-102,MAT-8806
3696,L03696,L,303.0,313.4,1763,45.3,121,0,0,0,0,0,0,LINE3-M02,2026-06-11T12:51:00,OP-101,MAT-8816
3697,M03697,M,297.7,308.2,1691,48.0,124,0,0,0,0,0,0,LINE3-M01,2026-06-11T12:56:00,OP-105,MAT-8810
3698,M03698,M,299.0,308.8,1552,46.0,127,0,0,0,0,0,0,LINE2-M02,2026-06-11T13:02:00,OP-104,MAT-8808
3699,L03699,L,302.1,311.1,1452,60.1,129,1,0,0,1,0,0,LINE3-M02,2026-06-11T13:04:00,OP-108,MAT-8817
3700,L03700,L,302.0,309.5,1876,41.1,131,0,0,0,0,0,0,LINE1-M02,2026-06-11T13:10:00,OP-104,MAT-8813
3701,H03701,H,300.6,311.5,1526,42.4,136,0,0,0,0,0,0,LINE3-M02,2026-06-11T13:15:00,OP-105,MAT-8811
3702,M03702,M,303.4,314.3,1215,24.6,139,1,0,0,1,0,0,LINE3-M01,2026-06-11T13:19:00,OP-100,MAT-8816
3703,L03703,L,299.5,309.9,1256,43.9,141,0,0,0,0,0,0,LINE2-M02,2026-06-11T13:24:00,OP-109,MAT-8805
3704,M03704,M,301.0,309.1,1691,46.0,144,0,0,0,0,0,0,LINE2-M01,2026-06-11T13:30:00,OP-104,MAT-8818
3705,L03705,L,295.6,306.7,1511,20.7,146,1,0,0,1,0,0,LINE1-M02,2026-06-11T13:35:00,OP-105,MAT-8811
3706,L03706,L,300.3,310.7,1184,53.4,148,0,0,0,0,0,0,LINE3-M01,2026-06-11T13:39:00,OP-106,MAT-8813
3707,L03707,L,296.5,306.2,1416,39.6,150,0,0,0,0,0,0,LINE1-M01,2026-06-11T13:44:00,OP-105,MAT-8811
3708,L03708,L,299.2,309.7,1927,47.8,152,1,0,0,1,0,0,LINE2-M02,2026-06-11T13:49:00,OP-104,MAT-8819
3709,H03709,H,303.7,312.4,1620,67.1,157,1,0,0,1,0,0,LINE3-M02,2026-06-11T13:52:00,OP-106,MAT-8811
3710,M03710,M,297.4,308.7,1322,36.9,160,0,0,0,0,0,0,LINE2-M01,2026-06-11T13:54:00,OP-100,MAT-8810
3711,M03711,M,298.8,308.5,1570,48.1,163,0,0,0,0,0,0,LINE2-M02,2026-06-11T13:58:00,OP-109,MAT-8810
3712,L03712,L,301.8,312.5,1761,32.5,165,0,0,0,0,0,0,LINE3-M01,2026-06-11T14:03:00,OP-103,MAT-8811
3713,L03713,L,301.9,312.9,1506,42.4,167,0,0,0,0,0,0,LINE1-M02,2026-06-11T14:09:00,OP-100,MAT-8809
3714,H03714,H,302.5,313.8,1462,44.1,172,0,0,0,0,0,0,LINE2-M01,2026-06-11T14:11:00,OP-101,MAT-8815
3715,M03715,M,303.4,314.9,1566,48.5,175,0,0,0,0,0,0,LINE1-M01,2026-06-11T14:15:00,OP-110,MAT-8818
3716,L03716,L,302.2,312.0,1198,29.8,177,0,0,0,0,0,0,LINE3-M01,2026-06-11T14:17:00,OP-101,MAT-8813
3717,L03717,L,301.0,311.1,1508,52.3,179,0,0,0,0,0,0,LINE3-M02,2026-06-11T14:23:00,OP-110,MAT-8800
3718,L03718,L,300.3,310.8,1480,20.7,181,1,0,0,1,0,0,LINE3-M01,2026-06-11T14:26:00,OP-101,MAT-8803
3719,L03719,L,297.7,308.2,1766,62.3,183,1,0,0,1,1,0,LINE3-M01,2026-06-11T14:29:00,OP-111,MAT-8806
3720,L03720,L,300.0,309.3,1341,25.1,185,0,0,0,0,0,0,LINE3-M02,2026-06-11T14:35:00,OP-108,MAT-8805
3721,L03721,L,298.3,309.0,1968,32.0,187,0,0,0,0,0,0,LINE2-M01,2026-06-11T14:39:00,OP-106,MAT-8814
3722,L03722,L,301.6,312.0,1579,14.9,189,1,0,0,1,0,0,LINE3-M01,2026-06-11T14:42:00,OP-108,MAT-8807
3723,H03723,H,299.7,309.5,1168,35.8,194,0,0,0,0,0,0,LINE2-M02,2026-06-11T14:46:00,OP-102,MAT-8813
3724,L03724,L,302.2,310.3,1341,35.8,196,1,0,1,0,0,0,LINE1-M01,2026-06-11T14:52:00,OP-107,MAT-8819
3725,H03725,H,297.7,307.6,1242,39.3,201,0,0,0,0,0,0,LINE2-M02,2026-06-11T14:57:00,OP-104,MAT-8819
3726,L03726,L,302.4,313.3,1823,32.8,203,0,0,0,0,0,0,LINE2-M02,2026-06-11T14:59:00,OP-106,MAT-8819
3727,L03727,L,298.3,308.0,1720,34.3,205,0,0,0,0,0,0,LINE1-M02,2026-06-11T15:02:00,OP-105,MAT-8813
3728,M03728,M,298.1,307.4,1437,46.1,208,0,0,0,0,0,0,LINE1-M02,2026-06-11T15:04:00,OP-109,MAT-8800
3729,L03729,L,301.4,311.3,1483,37.4,210,1,1,0,0,0,0,LINE2-M02,2026-06-11T15:10:00,OP-106,MAT-8816
3730,L03730,L,300.9,311.3,1889,48.0,212,1,0,0,1,0,0,LINE1-M01,2026-06-11T15:13:00,OP-104,MAT-8812
3731,M03731,M,299.1,310.6,1438,34.5,215,1,1,0,0,0,0,LINE2-M01,2026-06-11T15:19:00,OP-106,MAT-8802
3732,L03732,L,300.1,311.5,1168,30.9,217,0,0,0,0,0,0,LINE1-M01,2026-06-11T15:25:00,OP-104,MAT-8810
3733,H03733,H,299.7,310.3,1387,43.0,222,0,0,0,0,0,0,LINE3-M02,2026-06-11T15:29:00,OP-110,MAT-8812
3734,M03734,M,297.0,309.5,1168,37.3,225,1,1,0,0,0,0,LINE1-M02,2026-06-11T15:31:00,OP-105,MAT-8802
3735,H03735,H,301.9,312.4,1823,35.3,230,1,1,0,0,0,0,LINE1-M02,2026-06-11T15:35:00,OP-103,MAT-8805
3736,L03736,L,301.8,310.7,1168,50.3,232,1,1,0,0,1,0,LINE1-M01,2026-06-11T15:39:00,OP-100,MAT-8809
3737,L03737,L,300.8,310.6,1502,31.4,234,0,0,0,0,0,0,LINE1-M01,2026-06-11T15:42:00,OP-105,MAT-8802
